OBJECTID,LSTRNMID,LSTRNM,RSTRNMID,RSTRNM,postcode,DISTRICT,GISID,EINDSTRNM,EINDGEOM,LABEL_LSTRNM,LABEL_RSTRNM,RRSTRAATCODE_RSTRNM,RRSTRAATCODE_LSTRNM,RRSTRAATCODE_POSTCODE_LSTRNM,RRSTRAATCODE_POSTCODE_RSTRNM,STRAATNAAMID_12,RRSTRAATCODE_12,SHAPE_Length
10357,-9, ,-9, ,2180,Ekeren,4311902180,,, , ,,,,,,,125.909921186794
10358,-9, ,-9, ,2050,Antwerpen,1415542050,,, , ,,,,,,,35.3540404773916
10359,-9, ,-9, ,2610,Wilrijk,4904142610,,, , ,,,,,,,12.4047876513052
10360,-9, ,-9, ,2660,Hoboken,1267152660,,, , ,,,,,,,99.8243125728613
10361,-9, ,-9, ,2030,Antwerpen,5440562030,,, , ,,,,,,,127.466776021521
10362,-9, ,-9, ,2660,Hoboken,9836372660,,, , ,,,,,,,15.2769406030986
10363,-9, ,-9, ,2030,Antwerpen,9839272030,,, , ,,,,,,,9.06670323964992
10364,-9, ,-9, ,2610,Wilrijk,1096042610,,, , ,,,,,,,296.85525027808
10365,-9, ,-9, ,2610,Wilrijk,11019452610,,, , ,,,,,,,28.0878128079106
10366,-9, ,-9, ,2020,Antwerpen,5674652020,,, , ,,,,,,,180.88683102554
10367,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5338962040,,, , ,,,,,,,124.215871201309
10368,-9, ,-9, ,2030,Antwerpen,5350372030,,, , ,,,,,,,55.1881812462474
10369,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5716762040,,, , ,,,,,,,14.0653042620617
10370,-9, ,-9, ,2660,Hoboken,11033412660,,, , ,,,,,,,27.1767817807891
10371,-9, ,-9, ,2170,Merksem,9844012170,,, , ,,,,,,,34.8755166188732
10372,-9, ,-9, ,2140,Borgerhout,5573022140,,, , ,,,,,,,59.3003357277274
10373,-9, ,-9, ,2020,Antwerpen,4349002020,,, , ,,,,,,,369.294597310649
10374,-9, ,-9, ,2100,Deurne,1100262100,,, , ,,,,,,,56.2601006136083
10375,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4683862040,,, , ,,,,,,,118.181701589354
10376,-9, ,-9, ,2610,Wilrijk,1305282610,,, , ,,,,,,,74.7955291868413
10377,-9, ,-9, ,2020,Antwerpen,1271632020,,, , ,,,,,,,93.8269744093659
10378,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4954722040,,, , ,,,,,,,135.79473652614
10379,-9, ,-9, ,2660,Hoboken,11027982660,,, , ,,,,,,,34.2055701418778
10380,-9, ,-9, ,2180,Ekeren,11239022180,,, , ,,,,,,,58.7372873711574
10381,-9, ,-9, ,2050,Antwerpen,972612050,,, , ,,,,,,,46.9552618520441
10382,-9, ,-9, ,2180,Ekeren,11028482180,,, , ,,,,,,,125.921532358505
10383,-9, ,-9, ,2170,Merksem,11010542170,,, , ,,,,,,,12.2352678528423
10384,-9, ,-9, ,2100,Deurne,1261912100,,, , ,,,,,,,13.2904716576447
10385,-9, ,-9, ,2020,Antwerpen,1006052020,,, , ,,,,,,,6.60297940085602
10386,-9, ,-9, ,2000,Antwerpen,751802000,,, , ,,,,,,,38.2636792371816
10387,-9, ,-9, ,2170,Merksem,5435172170,,, , ,,,,,,,9.37314567098093
10388,-9, ,-9, ,2660,Hoboken,4205652660,,, , ,,,,,,,11.1847628589283
10389,-9, ,-9, ,2610,Wilrijk,928482610,,, , ,,,,,,,31.3257273558734
10390,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4433302040,,, , ,,,,,,,241.612542320681
10391,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4996642040,,, , ,,,,,,,111.184624104433
10392,-9, ,-9, ,2030,Antwerpen,5654132030,,, , ,,,,,,,122.456613457997
10393,-9, ,-9, ,2610,Wilrijk,4407192610,,, , ,,,,,,,142.023680499454
10394,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5407862040,,, , ,,,,,,,46.8531762717587
10395,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,10545422040,,, , ,,,,,,,261.850796882728
10396,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5552462040,,, , ,,,,,,,107.836411561883
10397,-9, ,-9, ,2180,Ekeren,1416712180,,, , ,,,,,,,84.7111629666032
10398,-9, ,-9, ,2180,Ekeren,1073072180,,, , ,,,,,,,123.982224754122
10399,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4714292040,,, , ,,,,,,,16.986191741976
10400,-9, ,-9, ,2030,Antwerpen,5397222030,,, , ,,,,,,,38.976220728209
10401,-9, ,-9, ,2000,Antwerpen,5640222000,,, , ,,,,,,,452.964049681934
10402,-9, ,-9, ,2170,Merksem,5431772170,,, , ,,,,,,,66.4246114103274
10403,-9, ,-9, ,2030,Antwerpen,5347282030,,, , ,,,,,,,26.4053566357867
10404,-9, ,-9, ,2170,Merksem,1334702170,,, , ,,,,,,,23.2366948769154
10405,-9, ,-9, ,2030,Antwerpen,5357222030,,, , ,,,,,,,53.415998412514
10406,-9, ,-9, ,2600,Berchem,11034462600,,, , ,,,,,,,228.143948831782
10407,-9, ,-9, ,2660,Hoboken,11035262660,,, , ,,,,,,,78.7658076436971
10408,-9, ,-9, ,2100,Deurne,972352100,,, , ,,,,,,,129.419311791921
10409,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5340522040,,, , ,,,,,,,93.3116996264782
10410,-9, ,-9, ,2000,Antwerpen,9840742000,,, , ,,,,,,,30.6786006120569
10411,-9, ,-9, ,2660,Hoboken,4831312660,,, , ,,,,,,,34.3720090893459
10412,-9, ,-9, ,2100,Deurne,11058502100,,, , ,,,,,,,4.84956329243148
10413,-9, ,-9, ,2170,Merksem,9843992170,,, , ,,,,,,,18.0489786174329
10414,-9, ,-9, ,2180,Ekeren,5511012180,,, , ,,,,,,,46.9611590552598
10415,-9, ,-9, ,2018,Antwerpen,10479252018,,, , ,,,,,,,11.1130231681662
10416,-9, ,-9, ,2050,Antwerpen,11024662050,,, , ,,,,,,,25.2659281791169
10417,-9, ,-9, ,2100,Deurne,1088922100,,, , ,,,,,,,286.642480476324
10418,-9, ,-9, ,2000,Antwerpen,11022582000,,, , ,,,,,,,14.7385209973766
10419,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5552232040,,, , ,,,,,,,66.6664981394478
10420,-9, ,-9, ,2050,Antwerpen,1399352050,,, , ,,,,,,,54.8904411324779
10421,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4842672040,,, , ,,,,,,,40.8700599198684
10422,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5452762040,,, , ,,,,,,,430.318362387448
10423,-9, ,-9, ,2020,Antwerpen,11016992020,,, , ,,,,,,,17.6039222410232
10424,-9, ,-9, ,2170,Merksem,4476422170,,, , ,,,,,,,67.7140119049946
10425,-9, ,-9, ,2170,Merksem,10561742170,,, , ,,,,,,,137.652937782809
10426,-9, ,-9, ,2000,Antwerpen,11041322000,,, , ,,,,,,,59.6964365950553
10427,-9, ,-9, ,2170,Merksem,1285762170,,, , ,,,,,,,35.1344936411201
10428,-9, ,-9, ,2030,Antwerpen,5549292030,,, , ,,,,,,,506.834777970717
10429,-9, ,-9, ,2050,Antwerpen,11029552050,,, , ,,,,,,,7.10125793333768
10430,-9, ,-9, ,2020,Antwerpen,5585822020,,, , ,,,,,,,21.8025746075507
10431,-9, ,-9, ,2050,Antwerpen,11043732050,,, , ,,,,,,,28.3861229651582
10432,-9, ,-9, ,2030,Antwerpen,5531052030,,, , ,,,,,,,131.546773858644
10433,-9, ,-9, ,2030,Antwerpen,4984842030,,, , ,,,,,,,99.2808748948557
10434,-9, ,-9, ,2610,Wilrijk,11043952610,,, , ,,,,,,,30.3092560295218
10435,-9, ,-9, ,2600,Berchem,11310042600,,, , ,,,,,,,118.160414448303
10436,-9, ,-9, ,2660,Hoboken,795202660,,, , ,,,,,,,67.2645794518336
10437,-9, ,-9, ,2000,Antwerpen,9847682000,,, , ,,,,,,,23.8230690847964
10438,-9, ,-9, ,2660,Hoboken,11022762660,,, , ,,,,,,,24.4248270216316
10439,-9, ,-9, ,2610,Wilrijk,4475872610,,, , ,,,,,,,61.5111955623671
10440,-9, ,-9, ,2660,Hoboken,11026722660,,, , ,,,,,,,8.56780658498751
10441,-9, ,-9, ,2020,Antwerpen,1158392020,,, , ,,,,,,,93.6276152794136
10442,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5397002040,,, , ,,,,,,,7.44935458762932
10443,-9, ,-9, ,2030,Antwerpen,5397002030,,, , ,,,,,,,89.3524681315971
10444,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4712322040,,, , ,,,,,,,144.187908167844
10445,-9, ,-9, ,2050,Antwerpen,11009782050,,, , ,,,,,,,12.4585603080521
10446,-9, ,-9, ,2610,Wilrijk,5696002610,,, , ,,,,,,,58.7059725239384
10447,-9, ,-9, ,2030,Antwerpen,1356282030,,, , ,,,,,,,137.670131516322
10448,-9, ,-9, ,2170,Merksem,5596702170,,, , ,,,,,,,123.596115020361
10449,-9, ,-9, ,2600,Berchem,4750842600,,, , ,,,,,,,57.5611653050763
10450,-9, ,-9, ,2020,Antwerpen,4750842020,,, , ,,,,,,,243.698688684475
10451,-9, ,-9, ,2600,Berchem,1426082600,,, , ,,,,,,,37.3543841692021
10452,-9, ,-9, ,2060,Antwerpen,11023112060,,, , ,,,,,,,97.21280023379
10453,-9, ,-9, ,2030,Antwerpen,5427372030,,, , ,,,,,,,423.140244692037
10454,-9, ,-9, ,2050,Antwerpen,11037682050,,, , ,,,,,,,24.3544156082623
10455,-9, ,-9, ,2660,Hoboken,1408632660,,, , ,,,,,,,35.1979025651977
10456,-9, ,-9, ,2140,Borgerhout,4352162140,,, , ,,,,,,,159.420202913163
10457,-9, ,-9, ,2030,Antwerpen,10478372030,,, , ,,,,,,,239.78218490633
10458,-9, ,-9, ,2660,Hoboken,5550492660,,, , ,,,,,,,94.3770995159121
10459,-9, ,-9, ,2100,Deurne,1384092100,,, , ,,,,,,,83.6879726750369
10460,-9, ,-9, ,2050,Antwerpen,11032552050,,, , ,,,,,,,37.167713450352
10461,-9, ,-9, ,2030,Antwerpen,9845642030,,, , ,,,,,,,119.089821527917
10462,-9, ,-9, ,2100,Deurne,11014102100,,, , ,,,,,,,94.8742711470386
10463,-9, ,-9, ,2610,Wilrijk,4489202610,,, , ,,,,,,,86.4835799305636
10464,-9, ,-9, ,2180,Ekeren,1082372180,,, , ,,,,,,,8.8064783539265
10465,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5567142040,,, , ,,,,,,,61.1332209783443
10466,-9, ,-9, ,2100,Deurne,1265722100,,, , ,,,,,,,48.6423798999668
10467,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,949382040,,, , ,,,,,,,48.5567827193263
10468,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4869202040,,, , ,,,,,,,53.837562614439
10469,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5704762040,,, , ,,,,,,,48.8300105165964
10470,-9, ,-9, ,2660,Hoboken,5394752660,,, , ,,,,,,,16.4754733152038
10471,-9, ,-9, ,2030,Antwerpen,5656882030,,, , ,,,,,,,64.5430309328737
10472,-9, ,-9, ,2180,Ekeren,10420682180,,, , ,,,,,,,38.9510254020969
10473,-9, ,-9, ,2030,Antwerpen,9842372030,,, , ,,,,,,,141.65805124236
10474,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4924842040,,, , ,,,,,,,15.470098092355
10475,-9, ,-9, ,2020,Antwerpen,1266412020,,, , ,,,,,,,39.6933967201033
10476,-9, ,-9, ,2020,Antwerpen,1080612020,,, , ,,,,,,,120.82042849462
10477,-9, ,-9, ,2050,Antwerpen,10766462050,,, , ,,,,,,,15.1719476408946
10478,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,798912040,,, , ,,,,,,,153.28154556195
10479,-9, ,-9, ,2170,Merksem,1298242170,,, , ,,,,,,,3.65664255382068
10480,-9, ,-9, ,2100,Deurne,11013752100,,, , ,,,,,,,13.7914302321738
10481,-9, ,-9, ,2050,Antwerpen,11023412050,,, , ,,,,,,,22.1312538366961
10482,-9, ,-9, ,2020,Antwerpen,4806972020,,, , ,,,,,,,3.7391670183795
10483,-9, ,-9, ,2100,Deurne,1141432100,,, , ,,,,,,,85.964080689776
10484,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4691992040,,, , ,,,,,,,191.32216795398
10485,-9, ,-9, ,2170,Merksem,10752622170,,, , ,,,,,,,59.0582134791214
10486,-9, ,-9, ,2180,Ekeren,1261752180,,, , ,,,,,,,190.303845001587
10487,-9, ,-9, ,2600,Berchem,11309982600,,, , ,,,,,,,30.2958270204494
10488,-9, ,-9, ,2020,Antwerpen,851442020,,, , ,,,,,,,106.26295387154
10489,-9, ,-9, ,2050,Antwerpen,11024762050,,, , ,,,,,,,146.474499655307
10490,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4358192040,,, , ,,,,,,,53.9774971062521
10491,-9, ,-9, ,2610,Wilrijk,813062610,,, , ,,,,,,,49.8464845793865
10492,-9, ,-9, ,2660,Hoboken,5349392660,,, , ,,,,,,,88.3713127368135
10493,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,10617312040,,, , ,,,,,,,1240.46088467469
10494,-9, ,-9, ,2030,Antwerpen,10617312030,,, , ,,,,,,,185.958476444609
10495,-9, ,-9, ,2020,Antwerpen,11018312020,,, , ,,,,,,,41.645911284301
10496,-9, ,-9, ,2180,Ekeren,9828012180,,, , ,,,,,,,60.6413723856951
10497,-9, ,-9, ,2610,Wilrijk,5686242610,,, , ,,,,,,,106.166896571937
10498,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4685162040,,, , ,,,,,,,84.2639288913916
10499,-9, ,-9, ,2180,Ekeren,11027712180,,, , ,,,,,,,33.8293460718745
10500,-9, ,-9, ,2170,Merksem,10561772170,,, , ,,,,,,,168.518364324198
10501,-9, ,-9, ,2100,Deurne,11060572100,,, , ,,,,,,,7.65960571893032
10502,-9, ,-9, ,2050,Antwerpen,4706922050,,, , ,,,,,,,121.989323970222
10503,-9, ,-9, ,2170,Merksem,4288402170,,, , ,,,,,,,44.8165019164689
10504,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,11016502040,,, , ,,,,,,,667.127071977843
10505,-9, ,-9, ,2100,Deurne,10540812100,,, , ,,,,,,,15.8253079064788
10506,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5717182040,,, , ,,,,,,,516.092447401135
10507,-9, ,-9, ,2610,Wilrijk,4525902610,,, , ,,,,,,,34.2629965061895
10508,-9, ,-9, ,2660,Hoboken,4512622660,,, , ,,,,,,,5.73303442293389
10509,-9, ,-9, ,2100,Deurne,982422100,,, , ,,,,,,,88.0095126104065
10510,-9, ,-9, ,2170,Merksem,959112170,,, , ,,,,,,,57.0801786980789
10511,-9, ,-9, ,2100,Deurne,11011382100,,, , ,,,,,,,18.8185246251016
10512,-9, ,-9, ,2100,Deurne,11013262100,,, , ,,,,,,,21.7336867312777
10513,-9, ,-9, ,2170,Merksem,11034122170,,, , ,,,,,,,100.274999429461
10514,-9, ,-9, ,2180,Ekeren,1255922180,,, , ,,,,,,,80.6685843023337
10515,-9, ,-9, ,2180,Ekeren,10750792180,,, , ,,,,,,,185.063457321342
10516,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1067252040,,, , ,,,,,,,11.4457479828226
10517,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4836202040,,, , ,,,,,,,30.1781587300753
10518,-9, ,-9, ,2100,Deurne,11008572100,,, , ,,,,,,,29.7730447179256
10519,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,962452040,,, , ,,,,,,,31.4691890601042
10520,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4713412040,,, , ,,,,,,,150.353449018795
10521,-9, ,-9, ,2100,Deurne,928902100,,, , ,,,,,,,55.5837541066836
10522,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,10617352040,,, , ,,,,,,,242.131461446487
10523,-9, ,-9, ,2600,Berchem,11012772600,,, , ,,,,,,,34.9659591884687
10524,-9, ,-9, ,2610,Wilrijk,9837952610,,, , ,,,,,,,15.8020445932062
10525,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,852152040,,, , ,,,,,,,95.4569185352573
10526,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4900172040,,, , ,,,,,,,53.201953787555
10527,-9, ,-9, ,2660,Hoboken,11029822660,,, , ,,,,,,,8.92580698085474
10528,-9, ,-9, ,2050,Antwerpen,1384812050,,, , ,,,,,,,66.1490867729895
10529,-9, ,-9, ,2660,Hoboken,11028852660,,, , ,,,,,,,58.5499223449418
10530,-9, ,-9, ,2050,Antwerpen,11033712050,,, , ,,,,,,,12.0152650908908
10531,-9, ,-9, ,2180,Ekeren,11025122180,,, , ,,,,,,,327.585412572758
10532,-9, ,-9, ,2180,Ekeren,11025642180,,, , ,,,,,,,304.250368510397
10533,-9, ,-9, ,2030,Antwerpen,4073242030,,, , ,,,,,,,455.058806507388
10534,-9, ,-9, ,2170,Merksem,10751522170,,, , ,,,,,,,5.48613927737044
10535,-9, ,-9, ,2018,Antwerpen,5489902018,,, , ,,,,,,,28.6256664701162
10536,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,10617402040,,, , ,,,,,,,781.718252056529
10537,-9, ,-9, ,2030,Antwerpen,10617402030,,, , ,,,,,,,232.550105602178
10538,-9, ,-9, ,2050,Antwerpen,1230822050,,, , ,,,,,,,32.1375120592662
10539,-9, ,-9, ,2140,Borgerhout,9830512140,,, , ,,,,,,,7.21957244718481
10540,-9, ,-9, ,2660,Hoboken,4786802660,,, , ,,,,,,,16.4525131235407
10541,-9, ,-9, ,2660,Hoboken,1215452660,,, , ,,,,,,,27.8761579356758
10542,-9, ,-9, ,2100,Deurne,11008442100,,, , ,,,,,,,205.806395179157
10543,-9, ,-9, ,2600,Berchem,1206262600,,, , ,,,,,,,18.4637332253989
10544,-9, ,-9, ,2140,Borgerhout,5390922140,,, , ,,,,,,,11.9610828032495
10545,-9, ,-9, ,2100,Deurne,1123932100,,, , ,,,,,,,49.8029540821206
10546,-9, ,-9, ,2600,Berchem,4250782600,,, , ,,,,,,,5.70442361861392
10547,-9, ,-9, ,2610,Wilrijk,4904222610,,, , ,,,,,,,28.828450983082
10548,-9, ,-9, ,2140,Borgerhout,4216042140,,, , ,,,,,,,94.3572463328327
10549,-9, ,-9, ,2100,Deurne,4216042100,,, , ,,,,,,,2189.75357499296
10550,-9, ,-9, ,2000,Antwerpen,10481272000,,, , ,,,,,,,19.687256357877
10551,-9, ,-9, ,2060,Antwerpen,11042442060,,, , ,,,,,,,64.9864278702133
10552,-9, ,-9, ,2060,Antwerpen,11040372060,,, , ,,,,,,,21.6909792610297
10553,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,10543992040,,, , ,,,,,,,24.8093858283104
10554,-9, ,-9, ,2100,Deurne,11026042100,,, , ,,,,,,,45.2880534099931
10555,-9, ,-9, ,2600,Berchem,1310222600,,, , ,,,,,,,197.691344497991
10556,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5558532040,,, , ,,,,,,,169.222115888325
10557,-9, ,-9, ,2050,Antwerpen,11031132050,,, , ,,,,,,,45.2091078228918
10558,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5700932040,,, , ,,,,,,,380.809408099808
10559,-9, ,-9, ,2170,Merksem,11010592170,,, , ,,,,,,,21.2027245234795
10560,-9, ,-9, ,2100,Deurne,11008432100,,, , ,,,,,,,28.0445549353132
10561,-9, ,-9, ,2050,Antwerpen,1038682050,,, , ,,,,,,,38.0101803073282
10562,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4524752040,,, , ,,,,,,,31.5008615157784
10563,-9, ,-9, ,2050,Antwerpen,901442050,,, , ,,,,,,,29.466777896444
10564,-9, ,-9, ,2610,Wilrijk,747052610,,, , ,,,,,,,120.268330203305
10565,-9, ,-9, ,2030,Antwerpen,11240142030,,, , ,,,,,,,4.2969550278466
10566,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5547712040,,, , ,,,,,,,23.1536437068215
10567,-9, ,-9, ,2020,Antwerpen,5617402020,,, , ,,,,,,,18.3785828648565
10568,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1129022040,,, , ,,,,,,,25.7128334678498
10569,-9, ,-9, ,2610,Wilrijk,4613212610,,, , ,,,,,,,26.736684483828
10570,-9, ,-9, ,2050,Antwerpen,869562050,,, , ,,,,,,,125.830719237498
10571,-9, ,-9, ,2610,Wilrijk,5618182610,,, , ,,,,,,,63.5233782297037
10572,-9, ,-9, ,2050,Antwerpen,5538272050,,, , ,,,,,,,153.374389492453
10573,-9, ,-9, ,2050,Antwerpen,11023602050,,, , ,,,,,,,211.597840081674
10574,-9, ,-9, ,2100,Deurne,11057042100,,, , ,,,,,,,10.8366604497582
10575,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4968632040,,, , ,,,,,,,19.8453617538642
10576,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5677102040,,, , ,,,,,,,237.554866104875
10577,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,11012402040,,, , ,,,,,,,57.2475896988776
10578,-9, ,-9, ,2020,Antwerpen,1416162020,,, , ,,,,,,,74.4397241352214
10579,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5391042040,,, , ,,,,,,,115.931426613824
10580,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4686052040,,, , ,,,,,,,108.817770743049
10581,-9, ,-9, ,2100,Deurne,11015502100,,, , ,,,,,,,9.15144260681884
10582,-9, ,-9, ,2180,Ekeren,866182180,,, , ,,,,,,,64.2445796852643
10583,-9, ,-9, ,2660,Hoboken,4777732660,,, , ,,,,,,,14.0091554739561
10584,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5609282040,,, , ,,,,,,,73.8298357023587
10585,-9, ,-9, ,2610,Wilrijk,11020682610,,, , ,,,,,,,72.3918556801936
10586,-9, ,-9, ,2100,Deurne,9837262100,,, , ,,,,,,,25.2030345310099
10587,-9, ,-9, ,2050,Antwerpen,4506842050,,, , ,,,,,,,95.2128438079877
10588,-9, ,-9, ,2100,Deurne,793342100,,, , ,,,,,,,16.3777382215709
10589,-9, ,-9, ,2018,Antwerpen,11036332018,,, , ,,,,,,,117.245181771938
10590,-9, ,-9, ,2140,Borgerhout,5452942140,,, , ,,,,,,,223.112211411625
10591,-9, ,-9, ,2610,Wilrijk,4313312610,,, , ,,,,,,,161.112025937243
10592,-9, ,-9, ,2100,Deurne,11012202100,,, , ,,,,,,,35.0927005673418
10593,-9, ,-9, ,2180,Ekeren,9843552180,,, , ,,,,,,,15.3637943339902
10594,-9, ,-9, ,2170,Merksem,11010572170,,, , ,,,,,,,18.4159879009111
10595,-9, ,-9, ,2660,Hoboken,11035132660,,, , ,,,,,,,23.5554952659663
10596,-9, ,-9, ,2030,Antwerpen,11021622030,,, , ,,,,,,,33.5160887800822
10597,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4795702040,,, , ,,,,,,,756.639158102496
10598,-9, ,-9, ,2600,Berchem,11012702600,,, , ,,,,,,,23.3803041210597
10599,-9, ,-9, ,2018,Antwerpen,9847182018,,, , ,,,,,,,6.35551045767593
10600,-9, ,-9, ,2140,Borgerhout,11011562140,,, , ,,,,,,,24.5592533058464
10601,-9, ,-9, ,2020,Antwerpen,5458462020,,, , ,,,,,,,106.615708017027
10602,-9, ,-9, ,2030,Antwerpen,4056662030,,, , ,,,,,,,307.355262149006
10603,-9, ,-9, ,2050,Antwerpen,4511192050,,, , ,,,,,,,64.1585614522301
10604,-9, ,-9, ,2610,Wilrijk,5564802610,,, , ,,,,,,,11.9531124639419
10605,-9, ,-9, ,2180,Ekeren,1315622180,,, , ,,,,,,,49.3388732891257
10606,-9, ,-9, ,2600,Berchem,11236932600,,, , ,,,,,,,82.4807437291112
10607,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,5520552040,,, , ,,,,,,,56.5239601712138
10608,-9, ,-9, ,2020,Antwerpen,4828502020,,, , ,,,,,,,6.11223085560211
10609,-9, ,-9, ,2050,Antwerpen,11026812050,,, , ,,,,,,,193.378678554959
10610,-9, ,-9, ,2140,Borgerhout,1131082140,,, , ,,,,,,,185.480104622162
10611,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4968592040,,, , ,,,,,,,422.229745338448
10612,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4233032040,,, , ,,,,,,,645.567019515584
10613,-9, ,-9, ,2050,Antwerpen,1106752050,,, , ,,,,,,,108.011568329396
10614,-9, ,-9, ,2020,Antwerpen,11037382020,,, , ,,,,,,,34.6747010181989
10615,-9, ,-9, ,2020,Antwerpen,5692642020,,, , ,,,,,,,215.585414758069
10616,-9, ,-9, ,2600,Berchem,5620082600,,, , ,,,,,,,27.9676463297081
10617,-9, ,-9, ,2050,Antwerpen,11044672050,,, , ,,,,,,,228.064727639309
10618,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4640322040,,, , ,,,,,,,50.5232329922265
10619,-9, ,-9, ,2030,Antwerpen,4829382030,,, , ,,,,,,,46.8851356270157
10620,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,1247202040,,, , ,,,,,,,90.470319694094
10621,-9, ,-9, ,2020,Antwerpen,9835642020,,, , ,,,,,,,72.1187486555511
10622,-9, ,-9, ,2610,Wilrijk,5707852610,,, , ,,,,,,,40.6705956299386
10623,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4746172040,,, , ,,,,,,,25.3105070882104
10624,-9, ,-9, ,2020,Antwerpen,1093802020,,, , ,,,,,,,40.9856606258812
10625,-9, ,-9, ,2100,Deurne,1097172100,,, , ,,,,,,,42.1907879562519
10626,-9, ,-9, ,2610,Wilrijk,1166342610,,, , ,,,,,,,21.8795652799962
10627,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,11016122040,,, , ,,,,,,,18.7123167717327
10628,-9, ,-9, ,2030,Antwerpen,5550202030,,, , ,,,,,,,50.8672761329782
10629,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,828772040,,, , ,,,,,,,6.32012040832768
10630,-9, ,-9, ,2050,Antwerpen,11029342050,,, , ,,,,,,,29.811785952541
10631,-9, ,-9, ,2018,Antwerpen,9847812018,,, , ,,,,,,,18.5442108104727
10632,-9, ,-9, ,2610,Wilrijk,1278832610,,, , ,,,,,,,60.2528144310478
10633,-9, ,-9, ,2100,Deurne,10543242100,,, , ,,,,,,,7.73117049726937
10634,-9, ,-9, ,2030,Antwerpen,5654092030,,, , ,,,,,,,194.732214096253
10635,-9, ,-9, ,2030,Antwerpen,4715412030,,, , ,,,,,,,200.060961813693
10636,-9, ,-9, ,2600,Berchem,9830422600,,, , ,,,,,,,46.8573425448134
10637,-9, ,-9, ,2600,Berchem,11010352600,,, , ,,,,,,,52.9259043582583
10638,-9, ,-9, ,2020,Antwerpen,5511832020,,, , ,,,,,,,39.587345697681
10639,-9, ,-9, ,2018,Antwerpen,1400412018,,, , ,,,,,,,71.8478971562647
10640,-9, ,-9, ,2040,Berendrecht-Zandvliet-Lillo,4782292040,,, , ,,,,,,,130.035260537642
