,speed,deg,gust,address,time,LSTRNM,postcode,DISTRICT,lat,lon,full_address
6884,4.1,197,9.51,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 03:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6885,4.07,213,9.06,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 06:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6886,4.85,172,10.24,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 09:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6887,5.94,165,11.27,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 12:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6888,6.08,153,13.27,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 15:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6889,5.28,161,12.58,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 18:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6890,5.32,185,11.58,Kempischdok-Westkaai 2000 Antwerpen,15-Nov 21:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6891,3.92,194,9.64,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 00:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6892,4.36,208,9.64,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 03:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6893,4.35,183,11.67,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 06:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6894,6.32,193,11.94,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 09:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6895,5.78,204,10.08,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 12:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6896,3.63,192,7.57,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 15:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6897,3.48,154,9.57,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 18:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6898,4.9,142,11.19,Kempischdok-Westkaai 2000 Antwerpen,16-Nov 21:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6899,8.96,168,17.53,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 00:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6900,8.67,197,15.47,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 03:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6901,5.37,212,11.9,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 06:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6902,5.92,205,11.77,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 09:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6903,5.9,202,10.37,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 12:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6904,5.87,198,11.57,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 15:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6905,5.39,175,12.42,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 18:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6906,4.54,181,11.2,Kempischdok-Westkaai 2000 Antwerpen,17-Nov 21:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6907,4.85,238,9.55,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 00:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6908,4.65,232,10.88,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 03:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6909,4.65,216,10.89,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 06:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6910,5.05,223,10.72,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 09:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6911,4.26,241,6.54,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 12:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6912,2.88,239,5.92,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 15:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6913,2.03,240,3.07,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 18:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6914,1.66,214,1.64,Kempischdok-Westkaai 2000 Antwerpen,18-Nov 21:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6915,1.68,221,1.9,Kempischdok-Westkaai 2000 Antwerpen,19-Nov 00:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6916,1.96,240,3.18,Kempischdok-Westkaai 2000 Antwerpen,19-Nov 03:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6917,2.18,242,4.27,Kempischdok-Westkaai 2000 Antwerpen,19-Nov 06:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6918,1.72,238,2.77,Kempischdok-Westkaai 2000 Antwerpen,19-Nov 09:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6919,2.53,247,3.4,Kempischdok-Westkaai 2000 Antwerpen,19-Nov 12:00,Kempischdok-Westkaai,2000,Antwerpen,51.2311861,4.4128661,Kempischdok-Westkaai 2000 Antwerpen
6920,2.42,175,5.12,Ketelstraat 2000 Antwerpen,14-Nov 15:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6921,3.25,186,8.83,Ketelstraat 2000 Antwerpen,14-Nov 18:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6922,3.54,194,10.25,Ketelstraat 2000 Antwerpen,14-Nov 21:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6923,4.16,190,9.64,Ketelstraat 2000 Antwerpen,15-Nov 00:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6924,4.13,198,9.51,Ketelstraat 2000 Antwerpen,15-Nov 03:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6925,4.09,213,9.09,Ketelstraat 2000 Antwerpen,15-Nov 06:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6926,4.89,172,10.29,Ketelstraat 2000 Antwerpen,15-Nov 09:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6927,5.98,164,11.31,Ketelstraat 2000 Antwerpen,15-Nov 12:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6928,6.12,154,13.3,Ketelstraat 2000 Antwerpen,15-Nov 15:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6929,5.32,161,12.62,Ketelstraat 2000 Antwerpen,15-Nov 18:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6930,5.33,185,11.6,Ketelstraat 2000 Antwerpen,15-Nov 21:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6931,3.94,195,9.65,Ketelstraat 2000 Antwerpen,16-Nov 00:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6932,4.37,208,9.65,Ketelstraat 2000 Antwerpen,16-Nov 03:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6933,4.39,183,11.69,Ketelstraat 2000 Antwerpen,16-Nov 06:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6934,6.35,193,11.97,Ketelstraat 2000 Antwerpen,16-Nov 09:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6935,5.81,204,10.1,Ketelstraat 2000 Antwerpen,16-Nov 12:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6936,3.64,192,7.57,Ketelstraat 2000 Antwerpen,16-Nov 15:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6937,3.51,155,9.59,Ketelstraat 2000 Antwerpen,16-Nov 18:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6938,4.93,142,11.22,Ketelstraat 2000 Antwerpen,16-Nov 21:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6939,9.02,169,17.55,Ketelstraat 2000 Antwerpen,17-Nov 00:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6940,8.73,198,15.5,Ketelstraat 2000 Antwerpen,17-Nov 03:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6941,5.39,212,11.92,Ketelstraat 2000 Antwerpen,17-Nov 06:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6942,5.96,205,11.79,Ketelstraat 2000 Antwerpen,17-Nov 09:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6943,5.94,202,10.4,Ketelstraat 2000 Antwerpen,17-Nov 12:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6944,5.91,198,11.61,Ketelstraat 2000 Antwerpen,17-Nov 15:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6945,5.42,175,12.46,Ketelstraat 2000 Antwerpen,17-Nov 18:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6946,4.57,181,11.23,Ketelstraat 2000 Antwerpen,17-Nov 21:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6947,4.88,238,9.56,Ketelstraat 2000 Antwerpen,18-Nov 00:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6948,4.69,232,10.92,Ketelstraat 2000 Antwerpen,18-Nov 03:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6949,4.68,216,10.91,Ketelstraat 2000 Antwerpen,18-Nov 06:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6950,5.08,223,10.72,Ketelstraat 2000 Antwerpen,18-Nov 09:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6951,4.29,241,6.56,Ketelstraat 2000 Antwerpen,18-Nov 12:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6952,2.88,239,5.92,Ketelstraat 2000 Antwerpen,18-Nov 15:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6953,2.04,240,3.06,Ketelstraat 2000 Antwerpen,18-Nov 18:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6954,1.67,214,1.66,Ketelstraat 2000 Antwerpen,18-Nov 21:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6955,1.69,222,1.91,Ketelstraat 2000 Antwerpen,19-Nov 00:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6956,1.98,240,3.19,Ketelstraat 2000 Antwerpen,19-Nov 03:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6957,2.2,242,4.26,Ketelstraat 2000 Antwerpen,19-Nov 06:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6958,1.73,238,2.77,Ketelstraat 2000 Antwerpen,19-Nov 09:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6959,2.54,247,3.41,Ketelstraat 2000 Antwerpen,19-Nov 12:00,Ketelstraat,2000,Antwerpen,51.2162123,4.4067105,Ketelstraat 2000 Antwerpen
6960,2.44,176,5.12,Kiliaanstraat 2000 Antwerpen,14-Nov 15:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6961,3.28,186,8.85,Kiliaanstraat 2000 Antwerpen,14-Nov 18:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6962,3.57,194,10.25,Kiliaanstraat 2000 Antwerpen,14-Nov 21:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6963,4.17,190,9.66,Kiliaanstraat 2000 Antwerpen,15-Nov 00:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6964,4.18,198,9.53,Kiliaanstraat 2000 Antwerpen,15-Nov 03:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6965,4.11,213,9.12,Kiliaanstraat 2000 Antwerpen,15-Nov 06:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6966,4.93,172,10.33,Kiliaanstraat 2000 Antwerpen,15-Nov 09:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6967,6.03,165,11.34,Kiliaanstraat 2000 Antwerpen,15-Nov 12:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6968,6.18,154,13.34,Kiliaanstraat 2000 Antwerpen,15-Nov 15:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6969,5.39,162,12.69,Kiliaanstraat 2000 Antwerpen,15-Nov 18:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6970,5.35,185,11.61,Kiliaanstraat 2000 Antwerpen,15-Nov 21:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6971,3.98,195,9.66,Kiliaanstraat 2000 Antwerpen,16-Nov 00:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6972,4.4,208,9.68,Kiliaanstraat 2000 Antwerpen,16-Nov 03:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6973,4.43,183,11.7,Kiliaanstraat 2000 Antwerpen,16-Nov 06:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6974,6.39,193,12.0,Kiliaanstraat 2000 Antwerpen,16-Nov 09:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6975,5.87,204,10.14,Kiliaanstraat 2000 Antwerpen,16-Nov 12:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6976,3.65,193,7.58,Kiliaanstraat 2000 Antwerpen,16-Nov 15:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6977,3.55,155,9.62,Kiliaanstraat 2000 Antwerpen,16-Nov 18:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6978,5.0,142,11.3,Kiliaanstraat 2000 Antwerpen,16-Nov 21:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6979,9.1,169,17.6,Kiliaanstraat 2000 Antwerpen,17-Nov 00:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6980,8.82,198,15.58,Kiliaanstraat 2000 Antwerpen,17-Nov 03:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6981,5.44,212,11.97,Kiliaanstraat 2000 Antwerpen,17-Nov 06:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6982,6.0,205,11.83,Kiliaanstraat 2000 Antwerpen,17-Nov 09:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6983,5.99,202,10.43,Kiliaanstraat 2000 Antwerpen,17-Nov 12:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6984,5.97,198,11.65,Kiliaanstraat 2000 Antwerpen,17-Nov 15:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6985,5.48,176,12.54,Kiliaanstraat 2000 Antwerpen,17-Nov 18:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6986,4.61,182,11.25,Kiliaanstraat 2000 Antwerpen,17-Nov 21:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6987,4.93,238,9.62,Kiliaanstraat 2000 Antwerpen,18-Nov 00:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6988,4.74,232,10.98,Kiliaanstraat 2000 Antwerpen,18-Nov 03:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6989,4.74,216,10.96,Kiliaanstraat 2000 Antwerpen,18-Nov 06:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6990,5.13,223,10.75,Kiliaanstraat 2000 Antwerpen,18-Nov 09:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6991,4.34,242,6.59,Kiliaanstraat 2000 Antwerpen,18-Nov 12:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6992,2.89,239,5.91,Kiliaanstraat 2000 Antwerpen,18-Nov 15:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6993,2.06,239,3.04,Kiliaanstraat 2000 Antwerpen,18-Nov 18:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6994,1.69,214,1.69,Kiliaanstraat 2000 Antwerpen,18-Nov 21:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6995,1.7,222,1.93,Kiliaanstraat 2000 Antwerpen,19-Nov 00:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6996,2.0,241,3.2,Kiliaanstraat 2000 Antwerpen,19-Nov 03:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6997,2.21,243,4.23,Kiliaanstraat 2000 Antwerpen,19-Nov 06:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6998,1.75,238,2.78,Kiliaanstraat 2000 Antwerpen,19-Nov 09:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
6999,2.56,247,3.42,Kiliaanstraat 2000 Antwerpen,19-Nov 12:00,Kiliaanstraat,2000,Antwerpen,51.2109892,4.4070872,Kiliaanstraat 2000 Antwerpen
7000,2.42,175,5.12,Kipdorp 2000 Antwerpen,14-Nov 15:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7001,3.25,186,8.83,Kipdorp 2000 Antwerpen,14-Nov 18:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7002,3.54,194,10.25,Kipdorp 2000 Antwerpen,14-Nov 21:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7003,4.16,190,9.64,Kipdorp 2000 Antwerpen,15-Nov 00:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7004,4.13,198,9.51,Kipdorp 2000 Antwerpen,15-Nov 03:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7005,4.09,213,9.09,Kipdorp 2000 Antwerpen,15-Nov 06:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7006,4.89,172,10.29,Kipdorp 2000 Antwerpen,15-Nov 09:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7007,5.98,164,11.31,Kipdorp 2000 Antwerpen,15-Nov 12:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7008,6.12,154,13.3,Kipdorp 2000 Antwerpen,15-Nov 15:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7009,5.32,161,12.62,Kipdorp 2000 Antwerpen,15-Nov 18:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7010,5.33,185,11.6,Kipdorp 2000 Antwerpen,15-Nov 21:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7011,3.94,195,9.65,Kipdorp 2000 Antwerpen,16-Nov 00:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7012,4.37,208,9.65,Kipdorp 2000 Antwerpen,16-Nov 03:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7013,4.39,183,11.69,Kipdorp 2000 Antwerpen,16-Nov 06:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7014,6.35,193,11.97,Kipdorp 2000 Antwerpen,16-Nov 09:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7015,5.81,204,10.1,Kipdorp 2000 Antwerpen,16-Nov 12:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7016,3.64,192,7.57,Kipdorp 2000 Antwerpen,16-Nov 15:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7017,3.51,155,9.59,Kipdorp 2000 Antwerpen,16-Nov 18:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7018,4.93,142,11.22,Kipdorp 2000 Antwerpen,16-Nov 21:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7019,9.02,169,17.55,Kipdorp 2000 Antwerpen,17-Nov 00:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7020,8.73,198,15.5,Kipdorp 2000 Antwerpen,17-Nov 03:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7021,5.39,212,11.92,Kipdorp 2000 Antwerpen,17-Nov 06:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7022,5.96,205,11.79,Kipdorp 2000 Antwerpen,17-Nov 09:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7023,5.94,202,10.4,Kipdorp 2000 Antwerpen,17-Nov 12:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7024,5.91,198,11.61,Kipdorp 2000 Antwerpen,17-Nov 15:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7025,5.42,175,12.46,Kipdorp 2000 Antwerpen,17-Nov 18:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7026,4.57,181,11.23,Kipdorp 2000 Antwerpen,17-Nov 21:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7027,4.88,238,9.56,Kipdorp 2000 Antwerpen,18-Nov 00:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7028,4.69,232,10.92,Kipdorp 2000 Antwerpen,18-Nov 03:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7029,4.68,216,10.91,Kipdorp 2000 Antwerpen,18-Nov 06:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7030,5.08,223,10.72,Kipdorp 2000 Antwerpen,18-Nov 09:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7031,4.29,241,6.56,Kipdorp 2000 Antwerpen,18-Nov 12:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
7032,2.88,239,5.92,Kipdorp 2000 Antwerpen,18-Nov 15:00,Kipdorp,2000,Antwerpen,51.2210683,4.4066063,Kipdorp 2000 Antwerpen
